TICKER,NAME,JUST_IND,Bloomberg Ticker,ISIN,ROIC,Beta,Risk,PE,Price to Book,Earnings per Share,Revenue Growth,Market Cap,Beat the Street,Portfolio Weight,Trailing 12 month Total Return,Dividend,ROE,WGTSCORE,RANK
PPG,PPG Industries,Chemicals,PPG,US6935061076,15.27907845,1.068374038,#N/A N/A,17.97974374,4.801371844,6.21,3.36370007,26489299186,-0.136100715,#N/A,0.3620141,1.7,27.32349831,49.59,498
PPL,PPL Corp,Utilities,PPL,US69351T1060,5.44686272,0.683320701,#N/A N/A,11.77998417,1.745641526,1.64,-0.931222562,21094702752,3.258375402,#N/A,-23.97654,1.58,14.35268426,47.63,644
PRA,ProAssurance,Insurance,PRA,US74267C1062,4.45662467,0.930162966,#N/A N/A,23.63597238,1.365927035,2.01,-0.467126477,2183943764,-3.533906399,#N/A,-23.99176,5.93,7.647806374,48.21,607
PRGO,Perrigo,Pharmaceuticals & Biotech,PRGO,IE00BGH1M568,3.027953709,1.048777699,#N/A N/A,28.34452608,1.699254918,0.84,-6.332613718,10458043319,0.6327822,#N/A,2.193553,0.64,8.656112147,45.75,749
PRU,Prudential Financial,Insurance,PRU,US7443201022,4.411873125,1.268756986,#N/A N/A,10.74449714,0.818407105,18.19,1.548171966,42315000000,0.493920973,#N/A,-4.280819,3,11.00167071,57.56,83
PSA,Public Storage,Real Estate,PSA,US74460D1090,14.99451809,0.592805922,#N/A N/A,31.17859579,7.582705956,6.75,4.217025333,36961456883,-4.06910337,#N/A,5.533835,8,20.1224932,46.58,703
PSX,Phillips 66,Oil & Gas,PSX,US7185461040,12.22434708,0.858815908,#N/A N/A,24.16638253,2.505443416,9.9,25.95559818,54926834303,4.112193962,#N/A,52.74292,2.73,13.71993085,55.69,131
PTC,PTC Inc,Software,PTC,US69370C1009,3.145037123,1.144842863,#N/A N/A,393.1588529,10.98893488,0.05,2.060966232,10111284469,-2.418682235,#N/A,63.991,0,13.69916028,49.94,462
PTEN,Patterson-UTI Energy,Energy Equipment & Services,PTEN,US7034811015,1.439113294,1.260541677,#N/A N/A,#N/A N/A,1.269468805,0.03,157.3175552,5001752834,0,#N/A,4.38995,0.08,-1.504277565,46.17,726
PVH,PVH Corp,Household Goods & Apparel,PVH,US6936561009,7.022114386,0.89460516,#N/A N/A,19.79388063,2.135366339,6.93,8.675988346,11803672599,1.495589927,#N/A,48.45308,0.15,12.82053515,60.82,25
PWR,Quanta Services,Industrial Goods,PWR,US74762E1029,8.05134226,1.202209234,#N/A N/A,22.54407912,1.488467822,2.02,23.72347827,5440954553,0.561510975,#N/A,7.722009,0,6.349792835,50.14,441
PX,Praxair,Chemicals,PX,US74005P1049,9.361771758,1.050716162,#N/A N/A,25.69129572,7.1034597,4.36,8.572242263,45234830319,0.67114094,#N/A,24.62321,3.15,30.84770312,60.13,31
PXD,Pioneer Natural Resources,Oil & Gas,PXD,US7237871071,8.99834809,0.898589313,#N/A N/A,58.34683313,3.05354612,4.86,27.8399619,34802994261,13.98416887,#N/A,19.32057,0.08,3.623184581,50.74,389
PYPL,PayPal Holdings,Commercial Support Services,PYPL,US70450Y1038,11.43224386,1.076916099,#N/A N/A,41.53248251,6.369098517,1.49,20.77107545,93595766481,2.150537634,#N/A,58.31491,0,#N/A N/A,55.24,146
QCOM,Qualcomm,Semiconductors & Equipment,QCOM,US7475251036,-10.85609022,0.942404091,#N/A N/A,22.22139389,3.414902704,1.67,-5.362146557,81284768255,2.613282187,#N/A,2.889987,2.2,18.15007496,57.61,79
QEP,QEP Resources,Oil & Gas,QEP,US74733V1008,6.045265608,1.37782383,#N/A N/A,#N/A N/A,0.81404549,1.12,6.372840977,3009387660,#N/A N/A,#N/A,7.281965,0,-0.358590071,51.24,350
QRVO,Qorvo,Semiconductors & Equipment,QRVO,US74736K1016,-2.716000564,0.797991872,#N/A N/A,112.3056207,2.159662653,-0.32,-1.946795033,10313655594,0.566295645,#N/A,22.08415,0,#N/A N/A,52.8,244
QVCA,Liberty Interactive QVC Group,Media,QVCA,#N/A N/A,10.13725314,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.585282317,#N/A N/A,67.58241758,#N/A,#N/A N/A,#N/A Field Not Applicable,11.60345485,44.25,803
R,Ryder System,Transportation,R,US7835491082,11.34024429,1.062608361,#N/A N/A,14.01428349,1.27146271,14.97,7.9949356,3634876717,0.332225914,#N/A,4.770056,1.8,11.58129539,53.23,225
RAD,Rite Aid,Food & Drug Retailers,RAD,US7677541044,-6.261892304,1.253252625,#N/A N/A,#N/A N/A,1.079977742,0.9,-6.099965369,1729175612,70.58823529,#N/A,-60.7056,0,#N/A N/A,41.44,853
RBC,Regal Beloit,Industrial Goods,RBC,US7587501039,7.542832859,1.167056084,#N/A N/A,15.33424604,1.448384848,4.78,4.21150566,3460336375,0.143944067,#N/A,-1.146602,1.02,10.32076449,48.58,578
RCL,Royal Caribbean Cruises,Restaurants & Leisure,RCL,LR0008862868,10.25320407,1.212598085,#N/A N/A,14.01194525,2.130666641,7.57,3.312508437,22686550759,1.605721225,#N/A,0.8168339,2.16,#N/A N/A,54.71,165
RE,Everest Re,Insurance,RE,BMG3223R1088,9.007470757,0.6817981,#N/A N/A,26.39949131,1.125031986,11.43,14.0434313,9388325163,822.9208925,#N/A,-4.133216,5.05,13.192227,47,683
REGN,Regeneron Pharmaceuticals,Pharmaceuticals & Biotech,REGN,US75886F1075,22.13737489,1.210141778,#N/A N/A,18.7961889,4.724003394,11.27,20.81710105,31028425075,4.088270936,#N/A,-33.34337,0,23.18860474,56.3,111
RES,RPC Inc,Energy Equipment & Services,RES,US7496601060,23.18108932,1.014520764,#N/A N/A,22.33337506,4.546580543,0.75,118.8318102,4154237963,-20.34525277,#N/A,7.209677,0.2,6.748908308,42.85,830
RF,Regions Financial,Banks,RF,US7591EP1005,5.946576655,1.261362076,#N/A N/A,16.01992385,1.46530565,1.01,2.111613876,21789087069,7.537688442,#N/A,38.20428,0.315,7.273072073,49.64,490
RGA,Reinsurance Group of America,Insurance,RGA,US7593516047,14.40696086,0.957171798,#N/A N/A,14.25463702,1.080887017,28.28,8.629579922,9738465899,-2.263096204,#N/A,22.04973,1.82,8.397516929,51.46,330
RGC,Regal Entertainment,Restaurants & Leisure,RGC,US7587661098,9.292898169,0.824996889,#N/A N/A,#N/A N/A,#N/A N/A,0.72,-1.066591599,#N/A N/A,8.813559322,#N/A,#N/A N/A,0.88,#N/A N/A,46.64,701
RGLD,Royal Gold,Basic Resources,RGLD,US7802871084,-4.078839408,0.38903302,#N/A N/A,54.21598977,2.816219078,1.55,22.51980322,5895434304,-3.520208605,#N/A,29.28497,0.95,3.251232584,48.82,562
RHI,Robert Half International,Commercial Support Services,RHI,US7703231032,26.92219783,1.167401075,#N/A N/A,22.73526973,6.997242762,2.34,0.312166752,7800505044,0.931677019,#N/A,33.09952,0.96,31.87295545,47.17,672
RHT,Red Hat,Software,RHT,US7565771026,12.56814668,1.073261142,#N/A N/A,80.82195425,20.73608464,1.46,21.09036269,30589954728,3.652173913,#N/A,92.28741,0,17.56705565,54.53,175
RIG,Transocean,Energy Equipment & Services,RIG,CH0048265513,-12.73686856,1.142246127,#N/A N/A,#N/A N/A,0.460630954,-8,-28.55082913,6184675975,-13.4122288,#N/A,19.91943,0,7.114084629,44.48,801
RJF,Raymond James Financial,Capital Markets,RJF,US7547301090,8.749522836,1.398169756,#N/A N/A,15.63569269,2.28434163,4.43,18.18027864,13600157682,4.058893752,#N/A,24.83816,0.88,12.49058019,52.35,269
RL,Ralph Lauren,Household Goods & Apparel,RL,US7512121010,-1.74131879,0.914192855,#N/A N/A,19.66699186,2.593249361,-1.2,-10.16042781,8832128947,1.964285714,#N/A,33.73121,2,16.12081182,45.89,742
RLGY,Realogy Holdings,Real Estate,RLGY,US75605Y1064,8.061669776,0.835863471,#N/A N/A,18.11416547,1.304540567,3.15,5.232358003,3133034533,2.681491171,#N/A,-19.36392,0.36,13.0252969,49.5,505
RMD,ResMed,Health Care Equipment & Services,RMD,US7611521078,10.69490945,1.060648322,#N/A N/A,32.3208957,6.956088752,2.42,12.40128285,14379462286,1.548433561,#N/A,50.20002,1.32,20.71261673,57.75,76
RNR,RenaissanceRe Holdings,Insurance,RNR,BMG7496G1033,15.65056264,0.68828243,#N/A N/A,#N/A N/A,1.277088152,-6.15,21.75216759,5154650812,4.951622083,#N/A,-7.136379,1.28,10.27003006,49.28,522
ROK,Rockwell Automation,Commercial Vehicles & Machinery,ROK,US7739031091,11.39824641,1.170120716,#N/A N/A,24.34323701,11.4673212,6.42,7.344161919,22325684223,-0.324388086,#N/A,14.93246,3.04,35.13826378,62.14,13
ROL,Rollins,Retail,ROL,US7757111049,29.32297821,1.029329181,#N/A N/A,55.15315463,16.42415359,0.82,6.385857563,10885396277,2.461899179,#N/A,25.9706,0.66,30.76910416,46.36,715
ROP,Roper Technologies,Industrial Goods,ROP,US7766961061,9.061868175,1.014529705,#N/A N/A,34.89389558,4.01298105,9.51,21.57156144,28714886960,1.062117799,#N/A,25.82581,1.4625,13.43405113,51.29,345
ROST,Ross Stores,Retail,ROST,US7782961038,42.67470511,0.7897228,#N/A N/A,24.42922781,10.11880419,3.58,9.854658792,30786617926,1.614377094,#N/A,24.3705,0.64,43.47740736,42,848
RPM,RPM International,Chemicals,RPM,US7496851038,12.58509896,1.190602183,#N/A N/A,17.69427753,4.087113549,1.37,3.002420825,6675781233,-6.368460955,#N/A,-2.148894,1.175,22.44842566,45.74,750
RRC,Range Resources,Oil & Gas,RRC,US75281A1097,3.448934624,0.878708184,#N/A N/A,26.61585294,0.628545488,1.34,41.09234924,3667525648,13.06042885,#N/A,-42.0108,0.08,3.868219518,48.66,574
RS,Reliance Steel & Aluminum,Basic Resources,RS,US7595091023,11.05551455,1.342494369,#N/A N/A,14.85096504,1.406576768,8.42,12.8590336,6681349554,4.194598736,#N/A,28.61158,1.8,8.868427317,49.99,455
RSG,Republic Services,Commercial Support Services,RSG,US7607591002,10.29945543,0.889398217,#N/A N/A,25.97972097,2.83462044,3.79,6.964432183,22381173497,1.673640167,#N/A,9.39296,1.33,9.289499153,49.22,524
RSPP,RSP Permian Inc,Oil & Gas,RSPP,US74978Q1058,6.869211072,1.181992531,#N/A N/A,38.0755802,1.786950783,1.5,132.4086617,7881929877,-0.954653938,#N/A,21.35493,0,3.033429216,50.16,438
RTN,Raytheon,Aerospace & Defense,RTN,US7551115071,21.29189811,0.720606208,#N/A N/A,26.18465191,5.935408023,6.96,5.073785442,60813697500,-1.207032275,#N/A,35.32037,3.19,20.64170652,54.77,161
RYN,Rayonier,Real Estate,RYN,US7549071030,7.213744036,0.891873002,#N/A N/A,45.84601889,3.006166343,1.17,0.451149936,4913685021,17.32851986,#N/A,40.40802,1,4.907410167,47.44,656
S,Sprint,Telecommunications,S,US85207U1051,11.23500094,0.909692407,#N/A N/A,29.97995533,0.790554489,1.85,-2.821843044,20835855867,-87.11340206,#N/A,-33.9467,0,#N/A N/A,55.79,129
SABR,Sabre,Restaurants & Leisure,SABR,US78573M1045,7.944225242,1.42170167,#N/A N/A,22.35215745,7.632195949,0.87,6.672729811,6406831377,2.865540044,#N/A,-3.480487,0.56,#N/A N/A,53.88,202
SATS,EchoStar,Technology Hardware,SATS,US2787681061,5.895208556,0.999472499,#N/A N/A,146.6496496,1.187981978,4.13,4.144899711,4978295603,-41.00719424,#N/A,-9.80153,0,2.753420831,43.83,812
SAVE,Spirit Airlines,Transportation,SAVE,US8485771021,12.13159632,0.931795537,#N/A N/A,10.9736099,1.440172982,6.08,14.02739759,2476816633,1.516530179,#N/A,-34.91124,0,23.42487952,47.92,622
SBAC,SBA Communications,Real Estate,SBAC,US78410G1040,5.617929202,0.790734708,#N/A N/A,145.9507464,#N/A N/A,0.86,5.789452736,18694681633,16.83884298,#N/A,25.62892,0,#N/A N/A,48.24,602
SBH,Sally Beauty Holdings,Retail,SBH,US79546E1047,22.33869664,0.783828199,#N/A N/A,8.028661336,#N/A N/A,1.56,-0.36181083,1888171137,-0.497512438,#N/A,-24.24094,0,#N/A N/A,42.84,831
SBNY,Signature Bank,Banks,SBNY,US82669G1040,8.08722234,1.117140174,#N/A N/A,17.02288981,1.7956041,7.17,10.75879788,7185825829,29.78878369,#N/A,-6.723774,0,13.15887005,48.8,563
SBUX,Starbucks,Restaurants & Leisure,SBUX,US8552441094,26.65327729,0.822259247,#N/A N/A,24.34905161,16.83692339,1.99,5.023949259,79184400000,0.048567266,#N/A,-3.43921,1.05,44.98882978,49.9,467
SC,Santander Consumer USA,Consumer & Diversified Finance,SC,US80283M1018,8.7133182,1.405925751,#N/A N/A,9.389698682,1.047706918,3.3,0.633898533,7051869805,-7.594264472,#N/A,57.34217,0.03,19.82595279,48.01,615
SCCO,Southern Copper,Basic Resources,SCCO,US84265V1052,8.261578014,1.062155843,#N/A N/A,24.07194171,6.351539544,0.94,23.69418938,40282513520,2.040816327,#N/A,56.35529,0.59,21.81538108,51.33,339
SCG,SCANA,Utilities,SCG,US80589M1027,-0.149098952,0.897127748,#N/A N/A,8.454012177,0.955964592,-0.83,4.258339248,5095390373,1.250601251,#N/A,-42.36706,2.45,10.78880166,46.13,728
SCHW,Charles Schwab,Capital Markets,SCHW,US8085131055,10.6375062,1.326457858,#N/A N/A,33.50985788,4.83493014,1.63,17.21611722,79669376612,1.668726823,#N/A,48.17378,0.32,12.65601712,52.95,235
SCI,Service Corp International,Retail,SCI,US8175651046,12.3463125,0.933205366,#N/A N/A,22.27335271,4.479954951,2.91,2.107921879,6747971062,2.785145889,#N/A,15.97296,0.58,19.03269631,43.82,813
SEB,Seaboard Corp,"Food, Beverage & Tobacco",SEB,US8115431079,3.885788228,0.979137123,#N/A N/A,18.27655689,1.381855169,211.01,7.994050939,4723180956,#N/A N/A,#N/A,5.371745,6,9.599780764,41.88,851
SEE,Sealed Air,Building Materials & Packaging,SEE,US81211K1007,-3.637124456,1.072333694,#N/A N/A,23.92279991,#N/A N/A,4.33,5.943532876,7140952543,0.05527916,#N/A,3.594873,0.64,49.05451161,50.95,376
SEIC,SEI Investments,Capital Markets,SEIC,US7841171033,20.54332538,1.073391438,#N/A N/A,23.5505086,6.300394173,2.56,8.919228423,10172724898,2.814498934,#N/A,26.32315,0.58,25.90235272,50.75,387
SERV,ServiceMaster,Retail,SERV,US81761R1095,16.30128134,0.85265851,#N/A N/A,26.89374909,6.135980713,3.79,6.045156591,7609226542,0.619933238,#N/A,48.42842,0,39.75393811,43.37,822
SFM,Sprouts Farmers Market,Food & Drug Retailers,SFM,US85208M1027,17.59632045,0.849556446,#N/A N/A,18.5369863,4.444940985,1.17,15.27850167,2882168469,0.798403194,#N/A,-7.476939,0,17.65313188,46.08,731
SGEN,Seattle Genetics,Pharmaceuticals & Biotech,SGEN,US8125781026,-23.35479632,1.479341388,#N/A N/A,#N/A N/A,6.893807632,-0.88,15.33025467,8822594105,3.626373626,#N/A,-10.81254,0,-25.83442697,52.16,280
SHW,Sherwin-Williams,Building Materials & Packaging,SHW,US8243481061,21.59904582,1.041536808,#N/A N/A,26.21740995,9.684519674,19.08,26.38572044,35736324112,0.259463775,#N/A,14.28185,3.4,72.27600991,55.79,128
SIG,Signet Jewelers,Retail,SIG,BMG812761002,12.65176425,0.866560459,#N/A N/A,5.754882161,0.942644962,7.720635,-2.424942263,2280577880,-7.003232261,#N/A,-37.11952,1.24,16.72706874,43.28,823
SIRI,Sirius XM Holdings,Media,SIRI,US82968B1035,18.86662277,0.916406453,#N/A N/A,33.60973409,#N/A N/A,0.14,8.130179661,30679397106,5.291005291,#N/A,42.27054,0.041,#N/A N/A,50.05,450
SIVB,SVB Financial,Banks,SIVB,US78486Q1013,12.40513701,1.415463567,#N/A N/A,28.18525831,3.845732099,9.33,22.57180226,16997211329,0.546390669,#N/A,72.66039,0,11.68847136,54.7,167
SIX,Six Flags Entertainment,Restaurants & Leisure,SIX,US83001A1025,20.79658348,0.742248297,#N/A N/A,22.81509645,#N/A N/A,3.15,3.007129009,5155509558,11.13646737,#N/A,2.963941,2.62,#N/A N/A,40.08,863
SJM,JM Smucker,"Food, Beverage & Tobacco",SJM,US8326964058,11.01361172,0.787303209,#N/A N/A,17.40583044,1.667128964,5.11,-5.362812372,13010509733,1.179554391,#N/A,-6.088231,3,10.11160526,52.02,292
SKX,Skechers USA,Household Goods & Apparel,SKX,US8305661055,12.79327158,0.678719759,#N/A N/A,15.31462629,2.363333817,1.15,16.8620982,4704199568,4.276508494,#N/A,17.59408,0,14.52376965,42.3,843
SLB,Schlumberger,Energy Equipment & Services,SLB,AN8068571086,-2.640421258,0.959365964,#N/A N/A,43.73659499,2.646481297,-1.08,9.457029845,97728073984,2.599179207,#N/A,0.05779314,2,10.54800417,51.5,327
SLGN,Silgan Holdings,Building Materials & Packaging,SLGN,US8270481091,11.35918751,0.875928462,#N/A N/A,15.51150595,3.667531144,2.44,13.20097849,3025780136,0.548446069,#N/A,-11.63937,0.36,28.25352939,45.12,779
SLM,SLM Corp,Banks,SLM,US78442P1066,8.851687621,1.411815643,#N/A N/A,15.80428988,2.276602885,0.63,25.15911007,5031157049,-12.5,#N/A,-0.5163475,0,14.81091151,45.2,775
SM,SM Energy,Oil & Gas,SM,US78454L1008,3.643780407,1.117712379,#N/A N/A,#N/A N/A,1.030761837,-1.44,3.528194176,2793850705,5.638665132,#N/A,16.17654,0.1,0.575363104,52.58,257
SMG,Scotts Miracle-Gro,Chemicals,SMG,US8101861065,10.92959431,0.920602322,#N/A N/A,20.27651566,7.158305774,3.68,5.422552071,4513143024,1.12936345,#N/A,-7.265481,2.03,32.39906905,50.34,419
SNA,Snap-on Inc,Household Goods & Apparel,SNA,US8330341012,15.82720969,1.01508677,#N/A N/A,14.25382824,2.712949886,9.72,7.772509295,8366471668,0.416749355,#N/A,-11.76174,2.95,20.09079465,50.08,444
SNI,Scripps Networks Interactive,Media,SNI,US8110651010,14.75105026,0.787721157,#N/A N/A,#N/A N/A,#N/A N/A,4.79,4.714833592,#N/A N/A,3.628813865,#N/A,#N/A N/A,1.2,34.178191,53.83,205
SNPS,Synopsys,Software,SNPS,US8716071076,1.151135329,1.045775414,#N/A N/A,40.62558047,4.337239593,0.91,12.48066073,13583064662,3.354487761,#N/A,22.52482,0,9.05912245,55.08,154
SNV,Synovus Financial,Banks,SNV,US87161C5013,7.014788708,1.236895561,#N/A N/A,16.05565465,2.280402228,2.19,16.34471376,6442168942,2.387697289,#N/A,31.02921,0.6,7.860934495,47.51,649
SO,Southern Co,Utilities,SO,US8425871071,2.444767596,0.417271078,#N/A N/A,13.76444838,1.804402241,0.84,15.75693607,45129968196,2.165087957,#N/A,-6.228589,2.3,12.68665495,44.59,793
SON,Sonoco Products,Building Materials & Packaging,SON,US8354951027,8.72049006,0.937841475,#N/A N/A,17.90576049,2.931557295,1.75,5.305865068,5195201671,-0.143163923,#N/A,4.414786,1.54,16.22594751,54.72,163
SPB,Spectrum Brands Holdings,Personal Products,SPB,US84763R1014,7.584267914,0.747940123,#N/A N/A,15.89374281,2.41596875,5.04,-0.640911165,4095550342,-1.992460959,#N/A,-41.48112,1.64,16.09699441,41.89,850
SPGI,S&P Global,Consumer & Diversified Finance,SPGI,US78409V1044,33.58696459,0.871082008,#N/A N/A,32.01664768,7180,5.84,7.101218866,50265026000,3.686982694,#N/A,46.64438,1.64,224.3072864,53.93,198
SPLK,Splunk,Software,SPLK,US8486371045,-31.78847158,1.000417233,#N/A N/A,#N/A N/A,20.69530662,-1.85,33.77349453,16965521578,6.529209622,#N/A,73.09911,0,-30.94896574,53.32,223
SPR,Spirit AeroSystems,Aerospace & Defense,SPR,US8485741099,11.29871202,1.033661842,#N/A N/A,15.79222769,6.101607867,3.04,2.798510209,9593266971,2.963818322,#N/A,55.26277,0.4,27.37517762,50.47,409
SQ,Square,Software,SQ,US8522341036,-5.965266038,1.399705172,#N/A N/A,#N/A N/A,27.31329504,-0.17,29.58540335,22134387933,6.299212598,#N/A,176.9674,0,#N/A N/A,59.84,37
SRCL,Stericycle,Commercial Support Services,SRCL,US8589121081,0.944963916,1.06984973,#N/A N/A,18.83331342,1.868711805,0.27,0.515335136,5494012969,-3.168228469,#N/A,-25.1312,0,17.22292703,43.53,820
SRE,Sempra Energy,Utilities,SRE,US8168511090,0.546418845,0.500893295,#N/A N/A,20.87053351,1.984057635,1.02,10.05597565,28066177532,2.826788086,#N/A,-1.793236,3.29,10.09093104,53.95,196
SSNC,SS&C Technologies,Software,SSNC,US78467J1007,8.075482633,0.960823238,#N/A N/A,40.74354219,4.076406488,1.6,13.08588424,11677177460,0.155682408,#N/A,30.8165,0.265,8.931134136,48.44,588
ST,Sensata Technologies Holding NV,Industrial Goods,ST,GB00BFMBMT84,9.547497328,1.219702244,#N/A N/A,22.20292538,3.631133981,2.39,3.261574224,8901409425,0.662669612,#N/A,31.94409,0,20.20921683,48.44,589
STAY,Extended Stay America,Restaurants & Leisure,STAY,US30224P2002,7.417090856,0.921590507,#N/A N/A,18.5914154,2.930188313,0.891699,0.954829753,3771556207,5.042016807,#N/A,17.23836,0.82,13.10048347,37.58,876
STE,STERIS PLC,Health Care Equipment & Services,STE,GB00BVVBC028,7.296331429,0.963863611,#N/A N/A,29.14341286,2.703500973,3.42,0.277102033,8697774938,0.411323494,#N/A,36.10759,1.21,11.55268857,42.38,842
STI,SunTrust Banks,Banks,STI,US8679141031,6.534524069,1.202978492,#N/A N/A,15.30335432,1.467573548,4.53,6.331186552,32305445364,1.162503092,#N/A,23.64617,1.32,8.140973433,44.94,785
STLD,Steel Dynamics,Basic Resources,STLD,US8581191009,16.49514789,1.338683605,#N/A N/A,17.53347923,3.280846942,3.38,22.65222205,11381438697,0.494861058,#N/A,42.11422,0.62,12.72382103,50.53,404
STT,State Street,Capital Markets,STT,US8574771031,6.29015349,1.157351971,#N/A N/A,14.82493771,1.942961026,5.32,10.70992008,37205848262,2.490421456,#N/A,24.05313,1.6,11.63541966,59.3,43
STZ,Constellation Brands,"Food, Beverage & Tobacco",STZ,US21036P1084,12.56622398,0.711703837,#N/A N/A,27.62666968,5.274301816,11.904432,3.457682602,42705302526,1.928696669,#N/A,26.34976,2.08,18.82919171,50.18,436
SWK,Stanley Black & Decker,Household Goods & Apparel,SWK,US8545021011,9.316609278,1.03241384,#N/A N/A,18.07445716,2.875195575,8.19,11.74990576,22107953155,0.566954644,#N/A,4.715207,2.42,14.57546763,49.2,528
SWKS,Skyworks Solutions,Semiconductors & Equipment,SWKS,US83088M1027,22.07061096,0.814974248,#N/A N/A,15.79748674,4.334840767,5.48,11.01854667,17646675756,1.033834586,#N/A,-4.324618,1.16,23.37262818,54.91,158
SWN,Southwestern Energy,Oil & Gas,SWN,US8454671095,12.78942354,0.857596219,#N/A N/A,9.14296011,5.447979909,1.64,28.50202429,2549672791,7.579462103,#N/A,-40.72306,0,#N/A N/A,53.11,230
SYF,Synchrony Financial,Consumer & Diversified Finance,SYF,US87165B1035,18.49095118,1.40860486,#N/A N/A,12.00565175,1.801928932,2.43,10.40206322,25680593587,1.866251944,#N/A,24.66374,0.56,22.78507075,49.23,523
SYK,Stryker,Health Care Equipment & Services,SYK,US8636671013,6.586958538,0.89764905,#N/A N/A,28.17050106,6.843931523,2.73,9.880794702,63059983003,-0.030807147,#N/A,27.4137,1.7,20.55507958,45.27,773
SYMC,Symantec,Software,SYMC,US8715031089,6.917510191,0.985698044,#N/A N/A,98.75023195,3.62308538,-0.17,11.63888889,18043266951,-1.830282862,#N/A,-11.46807,0.3,8.034827708,63.55,10
SYY,Sysco,Food & Drug Retailers,SYY,US8718291078,14.29192078,0.848871946,#N/A N/A,22.77517149,13.94684317,2.1,9.93552931,32806638289,0.445524504,#N/A,18.32867,1.3,27.13259695,52.74,250
T,AT&T,Telecommunications,T,US00206R1023,11.63277639,0.767368555,#N/A N/A,12.39660571,1.34664501,4.77,-1.978191054,1.96266E+11,4.487838301,#N/A,-12.3361,1.97,13.02805152,62.9,12
TAP,Molson Coors Brewing,"Food, Beverage & Tobacco",TAP,US60871R2094,6.675308569,1.085691333,#N/A N/A,13.7505926,0.988408571,6.57,125.2364381,13300905563,3.137978772,#N/A,-32.36163,1.64,7.56070467,56.94,96
TCF,TCF Financial,Banks,TCF,US8722751026,9.286646637,1.210157037,#N/A N/A,17.52272484,1.866070841,1.44,5.064047027,4361129294,-3.076923077,#N/A,60.21969,0.3,9.419447405,47.28,667
TDC,Teradata,Computer Services,TDC,US88076W1036,-4.553925395,1.235991836,#N/A N/A,75.253998,7.255604484,-0.53,-7.149009475,4822888000,5.304212168,#N/A,37.13793,0,22.18220273,60.28,30
TDG,TransDigm Group,Aerospace & Defense,TDG,US8936411003,14.90625642,0.975774288,#N/A N/A,30.80979984,#N/A N/A,7.88,10.49611671,17672458169,0.789709354,#N/A,49.2258,46,#N/A N/A,46.05,734
TDS,Telephone & Data Systems,Telecommunications,TDS,US8794338298,2.369656497,1.016282082,#N/A N/A,25.57596085,0.654293381,1.39,-2.153249273,2914838120,#N/A N/A,#N/A,-2.0921,0.62,-0.607224346,49.07,541
TDY,Teledyne Technologies Inc,Aerospace & Defense,TDY,US8793601050,9.451512124,1.300862908,#N/A N/A,28.72227669,3.455896455,6.45,21.11260989,7109682412,3.898050975,#N/A,49.23839,0,13.46053035,46.54,706
TECH,Bio-Techne,Pharmaceuticals & Biotech,TECH,US09073M1045,10.06106677,0.943213463,#N/A N/A,55.75406698,5.292363483,2.04,12.82105234,5617668556,2.819237148,#N/A,35.92342,1.28,13.26065198,47.66,642
TER,Teradyne,Semiconductors & Equipment,TER,US8807701029,11.99103095,1.293571353,#N/A N/A,16.73993177,3.748086557,1.3,21.86544988,7164011186,5.121293801,#N/A,4.017254,0.28,13.5328713,53.12,228
TEX,Terex,Commercial Vehicles & Machinery,TEX,US8807791038,5.461102508,1.290758014,#N/A N/A,21.71721365,2.890522954,1.36,-1.793792622,3117140000,5.058365759,#N/A,24.13016,0.32,10.11505366,51.35,338
TFSL,TFS Financial,Banks,TFSL,US87240R1077,1.348662144,0.914228857,#N/A N/A,49.3910313,2.487000868,0.32,3.73760562,4300484177,3.225806452,#N/A,-4.885013,0.545,4.117233751,52.45,263
TFX,Teleflex,Health Care Equipment & Services,TFX,US8793691069,4.07419755,1.050867319,#N/A N/A,39.49014027,4.926641207,3.39,14.89678682,12232085585,0.490489293,#N/A,38.47376,1.36,11.98697437,45,784
TGNA,TEGNA,Media,TGNA,US87901J1051,11.75702202,1.317423344,#N/A N/A,7.566245048,2.223093067,1.27,-5.042792532,2305616613,2.466793169,#N/A,-26.90061,0.35,10.45860103,47.86,629
TGT,Target,Retail,TGT,US87612E1064,14.29779992,0.77907753,#N/A N/A,14.93582554,3.254993819,5.36,3.430462623,37707759200,-0.169563374,#N/A,25.44658,2.46,20.78717991,50.96,375
THG,Hanover Insurance Group,Insurance,THG,US4108671052,6.573773451,0.887031317,#N/A N/A,20.36164405,1.739916272,4.38,4.824295362,5073063275,2.199223803,#N/A,46.76167,2.04,8.236556204,52.79,246
THO,Thor Industries,Household Goods & Apparel,THO,US8851601018,24.61032894,1.225928187,#N/A N/A,11.53802208,3.025584485,7.12,58.15746101,5288506831,4.078638498,#N/A,7.605757,1.32,21.18690262,45.52,759
THS,TreeHouse Foods,"Food, Beverage & Tobacco",THS,US89469A1043,-5.106963862,0.880608976,#N/A N/A,17.36237581,1.193399436,-5.01,2.137815688,2645624893,2.629656684,#N/A,-39.19969,0,7.86152448,45.76,748
